customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,has_internet_no_support,fiber_no_security,expected_tenure,clv,clv_quartile,Churn
3065,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,7544.0,2,7,0.013888888888888888,1,0,24,2532.0,3,0
6831,1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,2230.85,2,2,0.02,1,0,24,1075.1999999999998,2,0
567,0,0,0,0,71,1,2,1,0,2,2,2,2,2,2,1,2,111.25,7984.15,2,8,0.014084507042253521,0,1,24,2670.0,3,0
5430,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,4541.2,2,7,0.02173913043478261,1,0,24,2416.8,3,1
3142,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8,0,2,1.0,1,1,24,1675.1999999999998,2,1
2243,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,1507.0,2,4,0.038461538461538464,0,0,24,1426.8000000000002,2,0
353,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,442.6,1,1,0.05,0,0,24,488.40000000000003,1,0
4156,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,1,1,0.043478260869565216,0,0,24,481.20000000000005,1,0
3102,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,157.75,0,2,0.5,1,1,24,1711.1999999999998,0,0
4339,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,2,3,0.041666666666666664,0,0,24,858.0,2,0
5570,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1778.5,1,3,0.043478260869565216,1,0,24,1800.0,0,0
630,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,1,1.0,0,0,24,469.20000000000005,1,0
3124,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2,0,2,0.5,1,1,24,1672.8000000000002,2,0
707,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,1,113.15,7993.3,2,9,0.014084507042253521,0,0,24,2715.6000000000004,3,0
4420,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,3,20.5,77.6,0,1,0.25,0,0,24,492.0,1,0
3582,1,0,0,0,64,1,2,1,0,0,2,2,2,2,1,1,1,104.65,6889.8,2,7,0.015625,0,1,24,2511.6000000000004,3,0
887,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,741.0,2,1,0.028571428571428574,0,0,24,506.40000000000003,1,0
5790,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.85,51.6,0,1,0.5,0,0,24,476.40000000000003,1,0
1448,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,1,1,0.07142857142857142,0,0,24,472.79999999999995,1,0
4435,0,0,1,1,71,1,2,0,2,2,2,2,0,0,2,0,3,71.1,5224.95,2,7,0.014084507042253521,0,0,24,1706.3999999999999,0,0
2191,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,85.35,489.45,3,4,0.16666666666666669,1,1,24,2048.3999999999996,0,1
2524,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6741.15,2,8,0.015625,0,1,24,2620.8,3,0
2659,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,456.85,2,1,0.041666666666666664,0,0,24,483.59999999999997,1,0
1536,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,1,1,0.049999999999999996,0,0,24,465.59999999999997,1,0
119,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,1,7,0.06666666666666667,0,0,24,2522.3999999999996,3,1
4291,1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,2,5,0.02564102564102564,1,0,24,1435.1999999999998,2,0
268,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,2,5,0.01694915254237288,1,1,24,2252.3999999999996,3,1
5452,0,0,1,0,58,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3478.75,2,5,0.017241379310344827,0,0,24,1465.1999999999998,2,0
5515,0,0,0,0,10,1,0,0,0,0,0,2,0,2,0,1,3,60.95,629.55,3,4,0.1,0,0,24,1462.8000000000002,2,0
5057,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,2,2,0.038461538461538464,1,0,24,1090.8000000000002,2,0
3009,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,5029.2,2,6,0.018867924528301886,1,0,24,2253.6000000000004,3,1
2190,1,0,1,0,17,1,0,0,2,2,0,0,0,2,1,0,3,64.8,1175.6,1,5,0.058823529411764705,1,0,24,1555.1999999999998,2,0
1530,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,2,6,0.02564102564102564,0,0,24,2293.2,3,1
4361,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45,2,1,0.030303030303030304,0,0,24,481.20000000000005,1,0
6603,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3882.3,2,6,0.023255813953488372,0,0,24,2175.6000000000004,3,0
6578,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,2,3,0.038461538461538464,1,1,24,1891.1999999999998,0,0
1094,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,2,1,0.014084507042253521,0,0,24,476.40000000000003,1,0
2741,0,1,0,0,45,1,2,1,2,2,0,2,2,0,0,1,2,97.05,4385.05,2,7,0.022222222222222223,0,0,24,2329.2,3,0
3323,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.25,144.35,3,1,0.14285714285714285,0,0,24,486.0,1,0
3745,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,0,3,1.0,1,1,24,1940.3999999999999,0,1
1409,0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.4,4133.95,2,7,0.024390243902439022,1,1,24,2505.6000000000004,3,0
3804,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1,0,5,0.5,1,1,24,2278.8,3,1
1821,0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85,929.45,3,4,0.09999999999999999,1,1,24,2132.3999999999996,0,0
5489,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,150.35,3,1,0.1111111111111111,0,0,24,468.0,1,0
613,1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,96.5,5673.7,2,5,0.01639344262295082,1,1,24,2316.0,3,0
5877,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,47.5,0,1,0.5,1,0,24,586.8,1,1
5080,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,0,20.15,405.6,1,1,0.043478260869565216,0,0,24,483.59999999999997,1,0
3620,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,3,29.35,216.45,3,2,0.125,1,0,24,704.4000000000001,1,0
20,0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1306.3,2,2,0.02,0,0,24,604.8,1,0
5453,1,0,1,0,57,1,0,0,2,0,0,2,0,0,0,0,2,55.7,3171.6,2,4,0.017543859649122806,0,0,24,1336.8000000000002,2,0
270,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,7542.25,2,7,0.01388888888888889,1,0,24,2533.2,3,0
1959,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,2,4,0.019230769230769232,1,0,24,2018.3999999999999,0,1
2238,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,2,7,0.015384615384615384,1,1,24,2522.3999999999996,3,0
5206,1,0,1,1,13,0,1,0,2,2,0,2,0,0,2,0,3,40.55,590.35,1,4,0.07692307692307693,0,0,24,973.1999999999999,2,0
6016,0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,3673.15,2,4,0.015384615384615384,1,0,24,1323.6,2,0
4174,1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2979.2,2,5,0.03225806451612903,1,1,24,2268.0,3,0
167,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.75,58.85,0,1,0.3333333333333333,0,0,24,474.0,1,1
2692,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,139.35,0,3,0.3333333333333333,0,0,24,822.0,1,1
3947,0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,172.85,0,4,0.5,1,1,24,1900.8000000000002,0,1
6956,0,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,3,20.75,418.25,1,1,0.058823529411764705,0,0,24,498.0,1,0
4207,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,0,2,1.0,1,1,24,1694.3999999999999,0,1
2387,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,0,4,0.5,1,0,24,1576.8000000000002,2,1
5962,1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,86.65,2208.75,2,5,0.038461538461538464,1,0,24,2079.6000000000004,0,0
3657,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,3,5,0.125,1,1,24,2274.0,3,0
1270,0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,617.85,3,4,0.09090909090909091,0,0,24,1310.4,2,0
1304,1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,89.7,4952.95,2,4,0.01785714285714286,1,1,24,2152.8,0,0
3019,1,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,3,54.85,370.4,3,3,0.14285714285714288,1,0,24,1316.4,2,0
1693,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,3,74.3,74.3,0,3,1.0,0,1,24,1783.1999999999998,0,0
4162,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.4,69.4,0,2,1.0,1,1,24,1665.6000000000001,2,1
189,0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,402.6,3,3,0.09090909090909091,0,0,24,865.1999999999999,2,0
1934,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,3334.9,2,6,0.03125,1,1,24,2432.3999999999996,3,0
5807,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05,2,9,0.014285714285714285,0,0,24,2275.2,3,0
541,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,6668.05,2,9,0.014084507042253521,0,0,24,2169.6000000000004,3,0
2577,1,0,1,1,10,1,2,2,1,1,1,1,1,1,0,1,3,24.4,253.9,3,2,0.09999999999999999,0,0,24,585.5999999999999,1,0
5265,0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,226.95,3,2,0.125,1,0,24,702.0,1,0
6490,0,0,1,0,63,1,2,0,2,2,0,0,2,2,1,1,1,79.7,4786.15,2,7,0.015873015873015872,1,0,24,1912.8000000000002,0,0
3403,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,83.3,6042.7,2,8,0.01388888888888889,0,0,24,1999.1999999999998,0,0
5608,1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,0,1,80.4,5727.15,2,8,0.014084507042253521,0,0,24,1929.6000000000001,0,0
3735,0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,3423.5,2,5,0.015625,0,0,24,1310.4,2,0
1875,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,0,5,0.5,1,1,24,2256.0,3,1
4724,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,1,2,64.9,716.1,3,4,0.09090909090909091,1,0,24,1557.6000000000001,2,0
1279,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,2,7,0.020833333333333336,1,1,24,2546.3999999999996,3,1
5380,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6,1653.45,2,4,0.03125,1,0,24,1214.4,2,0
1008,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,2,6,0.019230769230769232,0,0,24,2198.3999999999996,3,0
3133,0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,992.7,1,4,0.05555555555555555,1,0,24,1383.6,2,0
3203,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,0,1,1.0,0,0,24,470.40000000000003,1,1
4286,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,2,4,0.03125,0,0,24,1311.6,2,0
2239,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,264.85,0,4,0.3333333333333333,1,1,24,2034.0,0,1
384,0,0,1,1,69,0,1,0,2,0,2,0,0,2,2,1,1,43.95,2960.1,2,4,0.014492753623188406,1,0,24,1054.8000000000002,2,0
3641,1,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.85,335.75,0,5,0.33333333333333337,1,1,24,2276.3999999999996,3,0
3854,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45,0,6,1.0,1,1,24,2434.8,3,1
5293,1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,6179.35,2,5,0.014084507042253521,1,0,24,2080.8,0,0
7041,1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,4627.65,2,6,0.014925373134328358,0,0,24,1628.3999999999999,2,0
4750,0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4860.35,2,8,0.022727272727272728,1,0,24,2635.2,3,0
2298,1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,153.3,3,2,0.16666666666666669,0,0,24,609.5999999999999,1,0
2134,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.95,69.95,0,2,1.0,1,1,24,1678.8000000000002,2,1
723,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,0,1,1.0,0,0,24,483.59999999999997,1,1
1621,1,0,0,0,40,0,1,0,0,2,0,2,0,0,1,0,1,36.0,1382.9,2,3,0.025,0,0,24,864.0,2,0
295,0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4707.1,2,6,0.02127659574468085,1,1,24,2412.0,3,0
6785,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,2,1,0.02857142857142857,0,0,24,462.0,1,0
813,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5597.65,2,9,0.015873015873015872,0,0,24,2145.6000000000004,0,0
5245,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,1329.2,1,3,0.058823529411764705,1,1,24,1956.0,0,1
4894,1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,3122.4,2,3,0.022727272727272728,1,1,24,1772.3999999999999,0,0
2994,1,0,1,0,3,1,2,1,0,0,0,2,0,0,0,1,0,79.65,251.75,0,4,0.3333333333333333,0,1,24,1911.6000000000001,0,1
6282,1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,329.75,1,1,0.05882352941176471,0,0,24,477.59999999999997,1,0
127,1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,85.85,167.3,0,4,0.5,1,1,24,2060.3999999999996,0,1
632,1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.9,118.25,0,2,0.25,1,0,24,717.5999999999999,1,0
2302,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,154.3,0,3,0.5,1,1,24,1742.3999999999999,0,0
2197,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,6425.65,2,9,0.01388888888888889,0,0,24,2113.2,0,0
6571,1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,486.2,1,1,0.043478260869565216,0,0,24,463.20000000000005,1,0
4481,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,2,1,0.01694915254237288,0,0,24,464.40000000000003,1,1
6405,1,0,1,0,61,1,2,0,2,0,2,2,0,2,2,0,1,75.35,4729.3,2,7,0.01639344262295082,0,0,24,1808.3999999999999,0,0
3483,0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,19.1,780.1,2,1,0.025,0,0,24,458.40000000000003,1,0
3632,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0,1,0.25,0,0,24,478.79999999999995,1,0
1070,1,0,1,1,19,1,0,2,1,1,1,1,1,1,1,0,3,19.8,344.5,1,1,0.052631578947368425,0,0,24,475.20000000000005,1,0
2266,0,0,1,0,12,1,0,2,1,1,1,1,1,1,2,1,2,20.05,264.55,1,1,0.08333333333333333,0,0,24,481.20000000000005,1,0
29,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1396.9,2,1,0.014492753623188406,0,0,24,472.79999999999995,1,0
5231,0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,64.45,1867.6,2,6,0.03571428571428571,0,0,24,1546.8000000000002,2,0
512,0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,5327.25,2,5,0.015625,0,0,24,2083.2,0,0
6364,0,0,0,0,55,1,0,0,0,2,2,0,0,2,2,1,3,64.75,3617.1,2,5,0.01818181818181818,1,0,24,1554.0,2,0
1844,1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65,3,4,0.16666666666666666,1,0,24,1336.8000000000002,2,0
5199,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,7690.9,2,8,0.014084507042253521,0,1,24,2606.3999999999996,3,1
4980,0,1,1,0,71,1,0,1,2,2,2,2,2,0,2,1,2,99.4,7168.25,2,7,0.014084507042253521,0,0,24,2385.6000000000004,3,0
4681,0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4904.2,2,7,0.021739130434782608,0,1,24,2505.6000000000004,3,0
3622,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,2,9,0.013888888888888888,0,0,24,2748.0,3,0
4981,1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1672.35,2,2,0.015151515151515152,0,0,24,607.2,1,0
662,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,677.05,2,1,0.02702702702702703,0,0,24,475.20000000000005,1,0
2730,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,2,8,0.013888888888888888,0,1,24,2622.0,3,1
6260,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,2,1,0.0303030303030303,0,0,24,488.40000000000003,1,0
2519,0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,2,7,0.014285714285714285,0,1,24,2506.8,3,0
5356,0,0,1,1,72,1,2,1,2,0,0,0,0,0,2,0,0,79.05,5730.7,2,4,0.01388888888888889,1,0,24,1897.1999999999998,0,0
2165,0,0,1,0,65,1,2,1,0,2,2,2,2,2,2,1,0,107.65,7082.85,2,8,0.015384615384615385,0,1,24,2583.6000000000004,3,0
2054,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,2333.85,2,4,0.022222222222222223,1,0,24,1221.6,2,0
1911,0,1,0,0,50,1,2,1,0,0,2,2,2,2,0,1,2,104.95,5222.35,2,7,0.02,0,1,24,2518.8,3,0
1376,1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,55.45,1477.65,2,4,0.037037037037037035,1,0,24,1330.8000000000002,2,0
1779,1,0,0,0,31,1,0,1,0,2,2,0,2,2,0,1,2,101.4,3143.65,2,6,0.03225806451612903,1,1,24,2433.6000000000004,3,0
5852,1,1,0,0,10,1,0,1,0,0,0,0,0,2,0,1,2,79.25,793.55,3,3,0.1,1,1,24,1902.0,0,1
718,0,1,1,0,67,1,2,1,2,2,2,2,0,2,1,1,1,105.4,7035.6,2,8,0.014925373134328358,0,0,24,2529.6000000000004,3,0
4519,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,96.85,0,1,0.25,0,0,24,468.0,1,0
3415,0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,1875.25,2,4,0.02127659574468085,0,0,24,1005.5999999999999,2,0
4673,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.45,44.45,0,2,1.0,1,0,24,1066.8000000000002,2,1
5240,1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,2,35.15,99.75,0,2,0.33333333333333337,1,0,24,843.5999999999999,1,1
604,1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,4237.5,2,7,0.016129032258064516,0,0,24,1665.6000000000001,2,0
975,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45,6077.75,2,8,0.018518518518518517,0,1,24,2650.8,3,0
6833,0,0,1,1,13,1,0,0,2,0,0,2,0,0,1,0,0,54.15,701.05,1,4,0.07692307692307693,0,0,24,1299.6,2,0
2162,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,947.3,1,3,0.08333333333333333,1,1,24,1874.3999999999999,0,1
2997,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.55,521.35,3,2,0.14285714285714285,1,1,24,1669.1999999999998,2,0
4318,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,2,6,0.03125,1,1,24,2372.3999999999996,3,0
6632,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,18.75,53.15,0,1,0.5,0,0,24,450.0,1,0
2267,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,1,1,0.0625,0,0,24,482.40000000000003,1,0
6617,0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,1400.3,1,4,0.06666666666666667,1,1,24,2196.0,3,0
5642,1,0,0,0,31,1,0,1,0,0,2,2,2,2,2,0,0,99.45,3109.9,2,6,0.03225806451612903,0,1,24,2386.8,3,0
5754,0,0,0,0,19,1,0,0,0,0,0,0,0,2,0,1,2,56.2,1093.4,1,3,0.052631578947368425,1,0,24,1348.8000000000002,2,0
4343,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,0,2,1.0,1,0,24,1100.4,2,0
770,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1,2,6,0.022727272727272728,1,0,24,1861.1999999999998,0,0
4889,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,1,0,20.9,1493.2,2,1,0.014084507042253521,0,0,24,501.59999999999997,1,0
1646,1,0,1,1,50,1,2,0,0,0,2,2,2,0,1,1,2,69.65,3442.15,2,6,0.02,0,0,24,1671.6000000000001,2,0
6511,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,151.65,0,2,0.5,1,1,24,1696.8000000000002,0,1
5378,1,1,0,0,34,1,0,1,0,0,0,0,0,0,0,0,1,69.15,2275.1,2,2,0.029411764705882353,1,1,24,1659.6000000000001,2,0
4288,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,314.45,1,1,0.0625,0,0,24,470.40000000000003,1,0
4120,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,2,6,0.016129032258064516,1,0,24,2138.3999999999996,0,0
5970,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,0,5,0.5,1,1,24,2295.6000000000004,3,1
4134,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1730.65,2,2,0.01408450704225352,0,0,24,586.8,1,0
3497,0,0,1,1,4,1,2,1,0,0,0,0,0,2,0,1,2,85.95,381.3,0,4,0.25,1,1,24,2062.8,0,1
1543,1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,4461.85,2,8,0.019230769230769232,0,0,24,2043.6000000000001,0,0
5398,1,0,0,1,62,1,2,2,1,1,1,1,1,1,2,1,3,24.4,1413.0,2,2,0.016129032258064516,0,0,24,585.5999999999999,1,0
6895,0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85.0,5484.4,2,8,0.015625,0,0,24,2040.0,0,0
2927,0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,0,19.8,196.75,3,1,0.1,0,0,24,475.20000000000005,1,0
2677,0,0,0,0,14,1,0,0,2,0,0,2,0,0,1,0,3,55.7,795.15,1,4,0.07142857142857142,0,0,24,1336.8000000000002,2,0
459,1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,2,93.5,2970.8,2,6,0.03125,1,1,24,2244.0,3,0
6750,1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1980.3,2,3,0.01694915254237288,1,0,24,835.1999999999999,1,0
2050,1,1,1,0,24,1,2,1,2,0,0,0,0,0,0,1,2,78.85,1772.25,2,4,0.041666666666666664,1,0,24,1892.3999999999999,0,1
2145,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,1,0,19.75,246.7,1,1,0.07692307692307693,0,0,24,474.0,1,0
2258,0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,0,91.55,5963.95,2,9,0.015384615384615384,0,0,24,2197.2,3,0
2991,1,0,0,0,9,1,0,0,2,0,0,2,0,2,0,0,3,64.95,547.8,3,5,0.1111111111111111,0,0,24,1558.8000000000002,2,0
4187,0,0,1,0,2,1,0,0,0,0,2,0,2,2,0,0,1,69.0,147.8,0,5,0.5,1,0,24,1656.0,2,0
4178,0,0,1,1,55,1,2,0,2,2,0,2,2,0,1,1,1,75.0,4213.9,2,7,0.01818181818181818,0,0,24,1800.0,0,0
4978,0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1,4,0.05,1,0,24,1478.4,2,1
4619,0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,615.35,1,2,0.04347826086956522,0,0,24,595.2,1,0
6358,0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,387.7,1,1,0.052631578947368425,0,0,24,483.59999999999997,1,0
4976,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9,2,8,0.014084507042253521,0,0,24,2050.8,0,0
4395,0,0,1,0,17,1,2,1,0,0,0,0,2,2,0,0,2,92.6,1579.7,1,5,0.05882352941176471,1,1,24,2222.3999999999996,3,0
6453,1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,5878.9,2,8,0.014492753623188406,0,0,24,2032.8000000000002,0,0
6727,0,0,0,1,13,1,2,0,2,2,2,2,2,2,2,0,1,88.95,1161.75,1,9,0.07692307692307691,0,0,24,2134.8,0,0
6,0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,7904.25,2,8,0.014084507042253521,0,0,24,2632.8,3,0
3484,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,1,1,0.05882352941176471,0,0,24,495.59999999999997,1,0
